COD_ELEMENTO;IDE_EVENTO;MANIOBRA;IDE_CODIGO_CLASE;NOM_CODIGO;ANIO;MES;DIA;DUR_H;PROM_H;NUM_APERTURAS
ARUP0278;1203332;607488;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;4;24;4.333;4.333;1
R-036;1206353;611722;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;5;28;0.001;0.001;1
ARUQ1729;1208260;618802;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;7;4;0.786;0.786;1
BURQ0030;1213223;634102;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;8;17;4.875;4.875;1
S-2098;1215559;643917;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;16;3.152;3.152;1
S-1475;1216139;645288;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;9;26;1.501;1.501;1
CIRP0005;1220415;650732;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;11;1;12.418;12.418;1
CIRQ0218;1221107;651752;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN PARARRAYOS;2023;11;9;0.359;0.359;1
S-519;1221047;652212;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;11;15;9.046;9.046;1
SARN0348;1194106;549342;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;16;2.368;2.368;1
GERQ0066;1195942;555870;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;2;7;1.167;1.167;1
S-572;1198989;572187;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;3;16;2.347;2.114;1
FIRQ0018;1202446;605818;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;4;11;0.3;0.3;1
QURQ0318;1202439;606026;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;4;13;4.522;4.522;1
R-029;1203299;607344;Interrupciones No Programadas no Excluibles;APERTURA POR ANIMALES SOBRE LINEAS;2023;4;22;0.023;0.023;1
CARQ0136;1203615;608860;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;5;4;1.236;1.236;1
S-216;1208954;616368;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;1;4.957;4.957;1
R-059;1210112;626511;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;19;0.033;0.033;1
304-23;1215056;643289;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;9;11;1.716;0.753;1
304-24;1215245;643549;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;9;12;0.015;0.015;1
S-519;1216671;645370;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;25;30.024;30.024;1
CARQ0208;1223394;666046;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;12;18;2.089;2.089;1
S-963;1194422;549943;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;18;18.656;18.656;1
PIRQ0078;1198388;568103;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;7;3.82;3.82;1
206-25;1200938;589785;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;3;30;0.065;0.065;1
R-031;1200943;589751;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;30;0.001;0.001;1
FIRQ0366;1201241;591772;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;4;1;19.633;19.633;1
CARQ0371;1203524;607789;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;25;3.082;3.082;1
S-1357;1205745;610983;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;5;22;4.323;4.323;1
S-557;1205851;611116;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN CORTACIRCUITO;2023;5;23;2.516;2.516;1
S-1193;1206637;612403;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;6;1;14.53;14.53;1
R-001;1214435;642479;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;4;0.001;0.001;1
MOUQ0085;1214146;643391;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;9;11;0.45;0.45;1
R-036;1197682;565032;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;3;1;1.407;1.407;1
S-108B;1216704;645416;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;9;27;0.004;0.004;1
112-23;1220890;651248;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO MANUAL;2023;11;5;0.068;0.068;1
S-385;1221356;652017;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;11;13;3.504;3.504;1
SARQ0207;1192587;547770;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA EN RED SECUNDARIA;2023;1;3;2.582;2.582;1
R-048;1193711;548783;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;1;12;0.002;0.002;1
R-045;1196010;555990;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN CORTACIRCUITO;2023;2;8;0.914;0.914;1
110-22;1196432;560859;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO MANUAL;2023;2;15;0.019;0.019;1
S-1737;1197393;561997;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;2;24;1.876;1.876;1
ARUQ0568;1198200;571822;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;3;13;1.172;1.172;1
S-831;1198936;581459;Interrupciones No Programadas no Excluibles;APERTURA POR LINEA PRIMARIA ROTA;2023;3;17;3.537;3.537;1
ARRN0836;1200914;589737;Incumplimiento CCU;APERTURA DE UNICO USUARIO POR INCUMPLIMIENTO EN CONTRATO DE SERVICIOS PÚBLICOS;2023;3;30;0.69;0.69;1
ARRQ0200;1202768;606504;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;4;15;1.75;1.75;1
101-23;1203505;607644;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;25;0;0;1
CARP0727;1204201;609403;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;5;10;1.422;1.422;1
S-235;1208320;615013;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;6;23;2.83;2.83;1
110-32;1209094;616553;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO MANUAL;2023;7;3;0;0;1
CIUQ0102;1209456;622746;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;7;9;2.017;2.017;1
S-478;1210193;626552;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;7;18;2.152;2.152;1
CIRQ0283;1212504;633085;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;8;8;2.796;2.796;1
ARUQ0879;1212910;633943;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA EN RED SECUNDARIA;2023;8;16;0.647;0.647;1
S-1605;1214450;643493;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;9;12;0.361;0.361;1
S-1152;1214696;644025;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;9;18;5.986;5.986;1
206-24;1215874;644352;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;21;0.004;0.004;1
C-0176;1216704;645418;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;9;27;0.01;0.01;1
205-24;1218555;648022;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;10;13;0.001;0.001;1
101-23;1220920;651313;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;11;6;0.001;0.001;1
S-1230;1220962;651383;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;11;7;7.72;7.72;1
316-22;1221753;652619;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;11;18;0.001;0.001;1
304-26;1222182;653381;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;11;25;0.098;0.098;1
ARUQ1551;1221961;653917;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;11;29;1.497;1.497;1
CORQ0060;1193527;548627;Interrupciones Programadas no Excluibles;APERTURA PARA REALIZAR TRABAJOS DE PODA DE ARBOLES;2023;1;10;7.347;7.347;1
114-24;1203854;608084;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;4;27;0.003;0.003;1
R-035;1205884;611132;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;5;23;0.002;0.002;1
CIRQ0182;1206053;611646;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;5;27;6.793;6.793;1
R-053;1207707;614060;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;6;18;0.028;0.028;1
316-22;1208903;616271;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;7;1;0.005;0.005;1
S-488;1209191;625666;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;7;11;0.603;0.603;1
307-24;1212625;633357;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;8;10;0.042;0.042;1
CIRQ0142;1213919;642871;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;9;8;6.987;6.987;1
206-24;1214955;643152;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;9;0.001;0.001;1
R-057;1217084;645917;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;1;2.798;1.438;1
S-1169;1220068;651146;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;11;3;0.512;0.512;1
S-1842;1221290;651952;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;11;12;0.562;0.562;1
110-22;1221406;653046;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA EN PROTECCIONES DEL TRANSFORMADOR DE POTENCIA Y EQUIPOS ASOCIADOS;2023;11;21;0.012;0.012;1
ARUC1360;1222304;654401;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;12;5;0.472;0.472;1
101-22;1198885;571935;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;14;0;0;1
CARQ0449;1200090;588133;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;3;24;13.585;13.585;1
FIRQ0009;1201723;601266;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;4;6;0.475;0.475;1
ARUQ0582;1203405;608692;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;5;2;0.464;0.464;1
CARQ0639;1206669;612347;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;6;1;8.25;8.25;1
MORQ0324;1206756;612515;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;6;2;0.817;0.817;1
304-27;1211739;629181;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;7;31;0.001;0.001;1
S-1915;1211162;629242;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;8;1;6.835;6.835;1
ARRP0193;1218955;649705;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;10;24;1.344;1.344;1
CIUP0009;1221918;653762;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;11;28;1.028;1.028;1
MORQ0122;1198305;568111;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;3;7;0.65;0.65;1
R-050;1202248;601693;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;10;0.004;0.004;1
R-037;1203791;607996;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;27;0.011;0.011;1
CARP0410;1208023;614581;Interrupciones No Programadas no Excluibles;APERTURA POR PRECAUCION;2023;6;20;0.411;0.411;1
PIRQ0116;1208369;615038;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;6;23;0.017;0.017;1
R-044;1208729;615690;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;6;29;0.001;0.001;1
114-25;1210333;626906;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;7;19;0.519;0.519;1
R-001;1215368;644278;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;9;21;0.001;0.001;1
C-0137;1220719;651853;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;11;10;0.443;0.443;1
S-381;1195144;550896;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;1;25;6.081;6.081;1
S-378;1195492;555935;Interrupciones Programadas no Excluibles;APERTURA PARA REALIZAR TRABAJOS DE PODA DE ARBOLES;2023;2;8;8.874;8.874;1
CIRQ0103;1198002;568541;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;3;10;0.997;0.997;1
208-28;1200082;587919;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;3;23;0.075;0.075;1
R-167;1199157;588234;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;3;25;0.045;0.045;1
ARUP1974;1201952;601403;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN CABLE PRIMARIO AISLADO SUBTERRÀNEO O AEREO;2023;4;7;1.452;1.452;1
R-100;1203447;607544;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;25;0.002;0.002;1
C-0253;1207137;613710;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;6;15;7.731;0.973;1
MOUQ0079;1211225;629453;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;8;2;1.063;1.063;1
S-2135;1213827;641603;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;8;27;2.137;2.137;1
FIUQ0028;1213872;642671;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;9;6;0.183;0.183;1
S-774;1217245;647145;Exigencia Traslado y Adecuación de Infraestructura;PROYECTOS DE ADECUACIONES DE INFRAESTRUCTURA ELECTRICA O POR PLANES DE ORDENAMIENTO TERRITORIAL SOLICITADOS POR ENTIDADES GUBERNAMENTEALES;2023;10;10;0.464;0.464;1
206-24;1218915;648491;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;15;0.02;0.02;1
R-039;1218645;649448;Exigencia Traslado y Adecuación de Infraestructura;PROYECTOS DE ADECUACIONES DE INFRAESTRUCTURA ELECTRICA O POR PLANES DE ORDENAMIENTO TERRITORIAL SOLICITADOS POR ENTIDADES GUBERNAMENTEALES;2023;10;23;8.372;4.023;1
ARUQ0149;1223390;665985;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN CABLE PRIMARIO AISLADO SUBTERRÀNEO O AEREO;2023;12;17;0.318;0.318;1
R-031;1197776;564952;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;1;0.001;0.001;1
S-1953;1201900;601349;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;6;2.399;2.399;1
303-27;1202724;606250;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;4;14;0.017;0.017;1
S-637;1202999;607504;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;4;25;7.986;7.986;1
111-32;1213112;634063;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;8;17;0.001;0.001;1
307-23;1214806;642978;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;9;8;0.048;0.048;1
S-1734;1216590;645095;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;9;24;46.438;46.438;1
C-0010;1216897;646627;Exigencia Traslado y Adecuación de Infraestructura;PROYECTOS DE ADECUACIONES DE INFRAESTRUCTURA ELECTRICA O POR PLANES DE ORDENAMIENTO TERRITORIAL SOLICITADOS POR ENTIDADES GUBERNAMENTEALES;2023;10;6;9.486;9.486;1
S-1364;1217735;646910;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;8;5.472;5.472;1
R-039;1218645;649539;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;10;23;0.49;0.49;1
307-22;1220593;650827;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;11;1;0.002;0.002;1
304-27;1194216;549524;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;1;17;0.001;0.001;1
ARUP0280;1195302;551854;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;2;4;8.69;8.69;1
S-584;1196497;560932;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;2;15;1.127;1.127;1
R-016;1197089;561501;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;2;19;4.902;4.142;1
CORQ0083;1211078;628361;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;24;2.526;2.526;1
S-1059;1209939;628386;Interrupciones Programadas no Excluibles;APERTURA PARA REALIZAR TRABAJOS DE PODA DE ARBOLES;2023;7;25;1.889;1.889;1
R-124;1211995;633200;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO DE TRANSFORMADORES DE POTENCIA Y EQUIPOS ASOCIADOS.;2023;8;9;0.004;0.004;1
110-22;1213320;634346;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;8;19;0.003;0.003;1
S-1957;1215597;645123;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;9;25;7.349;7.349;1
TERP0098;1216862;645617;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;9;28;0.478;0.478;1
QURP0351;1219750;649770;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;24;6.145;6.145;1
109-20;1220076;651238;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO DE TRANSFORMADORES DE POTENCIA Y EQUIPOS ASOCIADOS.;2023;11;5;0.002;0.002;1
307-23;1194026;549207;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;1;15;0.019;0.019;1
114-25;1202796;606594;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;15;0.048;0.026;1
CARP0524;1204668;610603;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;5;18;1.498;1.498;1
BAUQ0022;1206213;611642;Interrupciones No Programadas no Excluibles;APERTURA POR TRANSFORMADOR QUEMADO;2023;5;26;19.89;19.89;1
ARUQ1329;1206319;611697;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA EN RED SECUNDARIA;2023;5;28;0.28;0.28;1
R-045;1207994;614489;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;6;19;0.001;0.001;1
110-26;1209094;616559;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;7;3;0.033;0.033;1
R-044;1210207;626671;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;19;0.004;0.004;1
110-23;1210286;626835;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;19;0.001;0.001;1
QURQ0028;1212269;629961;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA EN RED SECUNDARIA;2023;8;7;0.206;0.206;1
ARUQ0475;1212331;630034;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;8;7;2.429;2.429;1
CIRP0247;1217842;647078;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;10;9;3.363;3.363;1
303-25;1218910;648468;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;10;15;0.006;0.006;1
CARQ0350;1220149;650184;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;27;21.04;21.04;1
ARUQ2085;1221830;653587;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;11;27;1.513;1.513;1
111-25;1197561;564700;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;2;28;0.001;0.001;1
R-045;1197784;564964;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;3;1;0.517;0.517;1
MORP0222;1197508;568078;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;3;7;4.417;4.417;1
TERP0112;1198023;568535;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;3;10;0.993;0.993;1
SR-0026;1199149;587994;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;3;24;5.558;4.008;1
304-24;1201626;600941;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;4;5;0.013;0.013;1
