FID;G3E_FNO;X_INICIAL;Y_INICIAL;X_FINAL;Y_FINAL
30808630;19000;-75,71271039;4,516647483;-75,71271039;4,516647483
30808633;19000;-75,71227477;4,51740426;-75,71227477;4,51740426
30808635;19000;-75,70454421;4,523373543;-75,70454421;4,523373543
30808636;19000;-75,70952649;4,5149111;-75,70952649;4,5149111
30808638;19000;-75,70371368;4,519530639;-75,70372443;4,519565013
30808639;19000;-75,69733621;4,525928201;-75,69710372;4,525965726
30808640;19000;-75,69414785;4,528433542;-75,69414785;4,528433542
30808641;19000;-75,69403908;4,527841181;-75,69346829;4,528127573
30808644;19000;-75,70035962;4,523461398;-75,70035962;4,523461398
30808645;19000;-75,7001003;4,520543527;-75,70011585;4,520895233
30808646;19000;-75,69663699;4,526012747;-75,69667445;4,525735275
30808647;19000;-75,70243806;4,519549908;-75,70248571;4,520076158
30808649;19000;-75,71195407;4,515482533;-75,71195407;4,515482533
30808651;19000;-75,70073751;4,523707117;-75,70073751;4,523707117
30808654;19000;-75,70003139;4,520283938;-75,69923556;4,520494883
30808656;19000;-75,70007274;4,5232041;-75,70035962;4,523461398
30808657;19000;-75,71229928;4,515861081;-75,71217633;4,51561585
30808659;19000;-75,70672681;4,517715598;-75,70638333;4,517853267
30808660;19000;-75,69761809;4,5254957;-75,69775495;4,526005846
30808661;19000;-75,69761809;4,5254957;-75,69761809;4,5254957
30808662;19000;-75,69686818;4,525713045;-75,69686818;4,525713045
30808663;19000;-75,70375327;4,520036984;-75,70375327;4,520036984
30808664;19000;-75,69669508;4,52767812;-75,69623568;4,527660967
30808666;19000;-75,69663699;4,526012747;-75,69663699;4,526012747
30808667;19000;-75,69582937;4,527677365;-75,69540946;4,527735323
30808668;19000;-75,71201865;4,515155387;-75,71195497;4,514526043
30808669;19000;-75,70590301;4,52367989;-75,70634848;4,523439354
30808670;19000;-75,69486127;4,527515492;-75,69486127;4,527515492
30808671;19000;-75,70926492;4,515084183;-75,7086155;4,5155169
30826669;19000;-75,65124735;4,566699903;-75,65136938;4,566947852
30826670;19000;-75,64829588;4,566798876;-75,64829588;4,566798876
30826671;19000;-75,63902449;4,582790603;-75,63902449;4,582790603
30826672;19000;-75,65363792;4,565519482;-75,65365596;4,565509573
30826673;19000;-75,64652426;4,576552531;-75,6465585;4,576553504
30826674;19000;-75,65079223;4,58357456;-75,65150783;4,582980236
30826676;19000;-75,64077633;4,591527047;-75,64077633;4,591527047
30826677;19000;-75,65101369;4,56913942;-75,65101369;4,56913942
30826678;19000;-75,64441623;4,580139104;-75,64451554;4,58003534
30826679;19000;-75,64503202;4,574933131;-75,64501402;4,574933131
30826680;19000;-75,64123582;4,590610387;-75,64077633;4,591527047
30826683;19000;-75,63914792;4,597588871;-75,6391617;4,5965565
30826684;19000;-75,63853656;4,596961142;-75,63853656;4,596961142
30826685;19000;-75,65338806;4,56567719;-75,65363792;4,565519482
30826686;19000;-75,64087592;4,58004067;-75,64073574;4,579413896
30826687;19000;-75,64329631;4,572976941;-75,64329631;4,572976941
30826690;19000;-75,63984664;4,59598835;-75,63984664;4,59598835
30826691;19000;-75,64681418;4,573470369;-75,64681418;4,573470369
30826692;19000;-75,6372522;4,593657035;-75,6372522;4,593657035
30826693;19000;-75,6520029;4,565935695;-75,65157953;4,565913154
30826694;19000;-75,64545675;4,5765305;-75,64587843;4,576499706
30826695;19000;-75,64200873;4,594240716;-75,64129152;4,594281756
30826696;19000;-75,64789319;4,568160445;-75,64789884;4,568033892
30826699;19000;-75,64503202;4,574933131;-75,64489996;4,575195938
30826700;19000;-75,64722563;4,601580208;-75,64793658;4,601967662
30826701;19000;-75,64681418;4,573470369;-75,64657845;4,573770939
30826702;19000;-75,64350994;4,59229647;-75,64350994;4,59229647
30826703;19000;-75,65407652;4,565129812;-75,65384019;4,565278507
30826704;19000;-75,65068219;4,568674086;-75,65068219;4,568674086
30826707;19000;-75,64489625;4,580216912;-75,64515547;4,58033586
30826709;19000;-75,64033402;4,597888076;-75,64033402;4,597888076
30826710;19000;-75,64767426;4,568620159;-75,64746209;4,56885207
30826711;19000;-75,64792392;4,568563705;-75,64792392;4,568563705
30826712;19000;-75,64791524;4,569300472;-75,64784669;4,569796648
30826713;19000;-75,65123561;4,566717961;-75,65122212;4,566705277
30826714;19000;-75,648594;4,571370254;-75,64844111;4,571237959
30826716;19000;-75,65224647;4,566223663;-75,65224647;4,566223663
30826717;19000;-75,64275009;4,584389207;-75,64275009;4,584389207
30826718;19000;-75,64518102;4,57475624;-75,64518102;4,57475624
30826719;19000;-75,64657845;4,573770938;-75,6461688;4,574094664
30826720;19000;-75,64414863;4,576095747;-75,64414863;4,576095747
30826722;19000;-75,64525399;4,57656083;-75,64525399;4,57656083
30826723;19000;-75,64489996;4,575195938;-75,64489996;4,575195938
30826740;19000;-75,64374458;4,586427114;-75,64404691;4,586411425
30826742;19000;-75,64043559;4,592971898;-75,64043559;4,592971898
30826743;19000;-75,64231616;4,582438343;-75,6414276;4,582126471
30826744;19000;-75,64739983;4,572527735;-75,64724171;4,57276337
30826745;19000;-75,64788684;4,568180321;-75,64788684;4,568180321
30826746;19000;-75,64346779;4,586350587;-75,64346779;4,586350587
30826748;19000;-75,65235584;4,58148576;-75,65235584;4,58148576
30826749;19000;-75,65157953;4,565913154;-75,65149845;4,5659148
30826750;19000;-75,64431865;4,575769734;-75,64414863;4,576095747
30826751;19000;-75,64308859;4,596199215;-75,64308859;4,596199215
30826752;19000;-75,64292183;4,5850061;-75,64292183;4,5850061
30826753;19000;-75,65409815;4,565124431;-75,65409815;4,565124431
30826756;19000;-75,64485984;4,577244389;-75,64467964;4,577254875
30826757;19000;-75,65282896;4,565959038;-75,65282896;4,565959038
30826758;19000;-75,6471342;4,570652243;-75,6471342;4,570652243
30826760;19000;-75,64652606;4,576554343;-75,64653147;4,576554354
30826762;19000;-75,64414362;4,597966913;-75,64414362;4,597966913
30826763;19000;-75,64814211;4,568927562;-75,64814211;4,568927562
30826764;19000;-75,64515547;4,58033586;-75,64550925;4,580472176
30826765;19000;-75,6440295;4,576204895;-75,64384929;4,576219901
30826766;19000;-75,64198467;4,58916455;-75,64163311;4,589718009
30826767;19000;-75,65251384;4,569956947;-75,65285311;4,570144759
30826770;19000;-75,65517981;4,564360867;-75,65517981;4,564360867
30826771;19000;-75,64922202;4,585357779;-75,64922202;4,585357779
30826772;19000;-75,64890068;4,578427735;-75,64947803;4,57849127
30826773;19000;-75,65199389;4,565935677;-75,65197589;4,565935677
30826774;19000;-75,65053003;4,569539844;-75,65052913;4,569538035
30826775;19000;-75,65125282;4,568032458;-75,65151484;4,568098975
30826777;19000;-75,65485055;4,564582604;-75,6548298;4,56459522
30826778;19000;-75,6484319;4,571257534;-75,64844112;4,571237993
30826780;19000;-75,64630789;4,600533299;-75,64722563;4,601580208
30826781;19000;-75,65384468;4,565285749;-75,65375431;4,564970965
30826782;19000;-75,63822396;4,59694966;-75,63853656;4,596961142
30826783;19000;-75,64757617;4,57083303;-75,64757617;4,57083303
30826785;19000;-75,64372075;4,576978123;-75,64372075;4,576978123
30826786;19000;-75,65065201;4,567996001;-75,65095277;4,568060788
30826789;19000;-75,64072673;4,579415686;-75,64072673;4,579415686
30826792;19000;-75,64424137;4,578831526;-75,64424137;4,578831526
30826793;19000;-75,64738992;4,572073891;-75,64738992;4,572073891
30826794;19000;-75,64413461;4,597966895;-75,64548128;4,597620657
30826795;19000;-75,64494677;4,576570158;-75,64504588;4,57656674
30826796;19000;-75,64786904;4,592043081;-75,64681353;4,590963354
30826725;19000;-75,65578074;4,572999203;-75,65579989;4,575613708
30826727;19000;-75,64947803;4,57849127;-75,64978;4,577042712
30826728;19000;-75,64789884;4,568033892;-75,64770691;4,568056109
30826729;19000;-75,65150115;4,565916613;-75,65149845;4,565917512
30826730;19000;-75,6461688;4,574094664;-75,64575389;4,574347864
30826731;19000;-75,64290877;4,585677767;-75,64283948;4,586540071
30826733;19000;-75,64161069;4,572470282;-75,64161069;4,572470282
30826735;19000;-75,64229526;4,585229037;-75,64229526;4,585229037
30826736;19000;-75,64789585;4,568180339;-75,64789319;4,568160445
30826737;19000;-75,64799825;4,576517587;-75,64799825;4,576517587
30826738;19000;-75,64766132;4,577842151;-75,64766222;4,577841249
30826943;19000;-75,64452544;4,580037168;-75,64481436;4,580174258
30826944;19000;-75,6434251;4,582467697;-75,6436288;4,582420194
30826945;19000;-75,64802097;4,572040293;-75,64805584;4,57205955
30826946;19000;-75,64485984;4,577244389;-75,64469129;4,577738555
30826947;19000;-75,64290877;4,585677767;-75,64290877;4,585677767
30826948;19000;-75,64503452;4,57457966;-75,64503452;4,57457966
30826950;19000;-75,65410175;4,565124438;-75,65410175;4,565124438
30826952;19000;-75,6516386;4,569296161;-75,65177782;4,56950527
30826954;19000;-75,6548298;4,56459522;-75,65463188;4,564460125
30826955;19000;-75,65409366;4,565116286;-75,65407652;4,565128908
30826957;19000;-75,64277645;4,589670595;-75,64277645;4,589670595
30826960;19000;-75,64043559;4,592971898;-75,64060671;4,593895256
30826961;19000;-75,64720116;4,576435067;-75,647713;4,576482614
30826962;19000;-75,65209857;4,566300211;-75,65209857;4,566300211
30826963;19000;-75,64440994;4,580132763;-75,64450924;4,580028999
30826965;19000;-75,64468298;4,58596159;-75,64556037;4,586005845
30826966;19000;-75,65212061;4,569272714;-75,65219437;4,569328911
30826969;19000;-75,64784669;4,569796648;-75,64769338;4,57032972
30826971;19000;-75,64308859;4,596199215;-75,64195644;4,598299697
30826972;19000;-75,65165931;4,569297106;-75,65169201;4,569163375
30826973;19000;-75,64423083;4,579143395;-75,64422472;4,579500474
30826974;19000;-75,64766582;4,577845776;-75,6480431;4,577944168
30826975;19000;-75,65226896;4,56623998;-75,65242185;4,566369562
30826977;19000;-75,65704294;4,562475137;-75,65738831;4,561846615
30826978;19000;-75,64452906;4,580029039;-75,64481798;4,580165224
30826979;19000;-75,64481165;4,58017606;-75,64489625;4,580216912
30826980;19000;-75,64359;4,581893333;-75,64341248;4,582472192
30826981;19000;-75,64378132;4,576423171;-75,64378132;4,576423171
30826982;19000;-75,64921594;4,584791843;-75,64935822;4,585276689
30826983;19000;-75,6505065;4,584102846;-75,6505065;4,584102846
30826985;19000;-75,6516386;4,569296161;-75,65165931;4,569297106
30826986;19000;-75,6450129;4,574578713;-75,6447916;4,574420967
30826987;19000;-75,64738992;4,572073891;-75,6476625;4,572268804
30826989;19000;-75,64765166;4,572285959;-75,64739983;4,572527735
30826990;19000;-75,65092307;4,568048976;-75,65095034;4,567926082
30826991;19000;-75,64420476;4,580018443;-75,64406222;4,580572326
30826993;19000;-75,64163311;4,589718009;-75,64150229;4,590262874
30826994;19000;-75,65581244;4,576103719;-75,65581244;4,576103719
30826995;19000;-75,64244425;4,585507778;-75,64244425;4,585507778
30826996;19000;-75,64420476;4,580018443;-75,64421822;4,580048303
30826997;19000;-75,64123169;4,593121768;-75,64123169;4,593121768
30826998;19000;-75,64200873;4,594240716;-75,64200873;4,594240716
30827000;19000;-75,64359;4,581893333;-75,64325807;4,581750466
30827001;19000;-75,64724979;4,57277333;-75,64713869;4,572919561
30827002;19000;-75,64500384;4,598945905;-75,64500384;4,598945905
30827004;19000;-75,6480615;4,572055342;-75,64808711;4,572009978
30827005;19000;-75,64978;4,577042712;-75,64978;4,577042712
30827007;19000;-75,64626756;4,577881845;-75,64670492;4,57812229
30827008;19000;-75,64824304;4,601894149;-75,64824304;4,601894149
30827009;19000;-75,64406241;4,593086801;-75,64350994;4,59229647
30827011;19000;-75,64916877;4,585406489;-75,64916877;4,585406489
30827012;19000;-75,6476625;4,572268804;-75,64765166;4,572285959
30827014;19000;-75,64909044;4,57088759;-75,64952545;4,570496111
30826797;19000;-75,65219151;4,568046987;-75,65216906;4,568008069
30826799;19000;-75,64705466;4,572141022;-75,64705466;4,572141022
30826800;19000;-75,63643697;4,592271318;-75,63658114;4,59136216
30826801;19000;-75,65279742;4,565963496;-75,65261988;4,565997495
30826802;19000;-75,63975113;4,597778132;-75,64033402;4,597888076
30826803;19000;-75,6509603;4,566991333;-75,6509603;4,566991333
30826804;19000;-75,6551685;4,564156533;-75,65481988;4,563690262
30826805;19000;-75,65311755;4,56580412;-75,65338806;4,56567719
30826806;19000;-75,65095034;4,567926082;-75,65125282;4,568032458
30826808;19000;-75,65106147;4,566853218;-75,65106147;4,566853218
30826809;19000;-75,65151484;4,568098975;-75,6517714;4,568197123
30826811;19000;-75,6430962;4,5825041;-75,6430962;4,5825041
30826812;19000;-75,65738831;4,561846615;-75,65758716;4,561510708
30826813;19000;-75,65123561;4,566717961;-75,65123561;4,566717961
30826815;19000;-75,6446904;4,577731321;-75,64469491;4,577730426
30826816;19000;-75,64485984;4,577244389;-75,6455126;4,577438258
30826938;19000;-75,64766582;4,577845776;-75,64767036;4,577827705
30826939;19000;-75,64465546;4,578539453;-75,64465546;4,578539453
30826940;19000;-75,6390425;4,582790639;-75,6390425;4,582790639
30826941;19000;-75,65157953;4,565913154;-75,65157953;4,565913154
30826916;19000;-75,64654755;4,573456274;-75,64654755;4,573456274
30826917;19000;-75,64553419;4,585128883;-75,64524278;4,584887825
30826918;19000;-75,64767426;4,568620159;-75,64767426;4,568620159
30826919;19000;-75,65672286;4,563069357;-75,65672286;4,563069357
30826920;19000;-75,64708546;4,578388839;-75,64708546;4,578388839
30826923;19000;-75,64129152;4,594281756;-75,64124161;4,594908147
30826924;19000;-75,64468298;4,58596159;-75,64468298;4,58596159
30826925;19000;-75,64283948;4,586540071;-75,64294367;4,587148692
30826926;19000;-75,65070021;4,568674122;-75,65070021;4,568674122
30826927;19000;-75,64294367;4,587148692;-75,64250383;4,588145853
30826928;19000;-75,63653107;4,592965801;-75,63643697;4,592271318
30826930;19000;-75,64283948;4,586540071;-75,64346779;4,586350587
30826931;19000;-75,64807961;4,585389839;-75,64807961;4,585389839
30826932;19000;-75,64790486;4,568180357;-75,64790486;4,568180357
30826933;19000;-75,64502409;4,599627584;-75,64502409;4,599627584
30826934;19000;-75,64840697;4,592902088;-75,64786904;4,592043081
30826935;19000;-75,64641596;4,585683923;-75,64641596;4,585683923
30827161;19000;-75,64575389;4,574347864;-75,64518102;4,57475624
30827162;19000;-75,65673095;4,563073893;-75,65704294;4,562475137
30827164;19000;-75,64681353;4,590963354;-75,64681353;4,590963354
30827166;19000;-75,64612277;4,600749893;-75,64612277;4,600749893
30827167;19000;-75,65198538;4,565687051;-75,65211277;4,565501978
30827168;19000;-75,64565834;4,599628863;-75,64565834;4,599628863
30827169;19000;-75,64414228;4,576117431;-75,6440295;4,576204895
30827171;19000;-75,65703484;4,562470601;-75,65703484;4,562470601
30827172;19000;-75,65375431;4,564970965;-75,65369167;4,564758393
30827174;19000;-75,64848379;4,566532562;-75,64848379;4,566532562
30827175;19000;-75,64279433;4,572619745;-75,64279433;4,572619745
30827176;19000;-75,64952545;4,570496111;-75,64939262;4,570242716
30827177;19000;-75,64681418;4,573470369;-75,64654755;4,573456274
30827178;19000;-75,64423236;4,578831508;-75,64423083;4,579143395
30827179;19000;-75,64921594;4,584791843;-75,64921594;4,584791843
30827182;19000;-75,65259205;4,580944717;-75,65259205;4,580944717
30827183;19000;-75,64229842;4,58499942;-75,64229842;4,58499942
30827185;19000;-75,65364693;4,565519499;-75,65364693;4,565519499
30827186;19000;-75,64831403;4,571722266;-75,648594;4,571370254
30827188;19000;-75,64786904;4,592043081;-75,64786904;4,592043081
30827189;19000;-75,64746209;4,56885207;-75,64746209;4,56885207
30827190;19000;-75,65185241;4,566415436;-75,65209857;4,566300211
30827191;19000;-75,64524261;4,599381225;-75,64502409;4,599627584
30827192;19000;-75,64883243;4,566078531;-75,64883243;4,566078531
30827194;19000;-75,6434678;4,586350554;-75,64374458;4,586427114
30827195;19000;-75,64859309;4,571373868;-75,6485967;4,571372067
30827196;19000;-75,64921594;4,584791843;-75,6505065;4,584102846
30827197;19000;-75,65369167;4,564758393;-75,65353222;4,564758075
30827198;19000;-75,65096289;4,572498702;-75,65096289;4,572498702
30827199;19000;-75,6430962;4,5825041;-75,64309919;4,582810572
30827201;19000;-75,65185241;4,566415436;-75,65185241;4,566415436
30827202;19000;-75,64503202;4,574933131;-75,64503452;4,57457966
30827203;19000;-75,64629888;4,600533281;-75,64629888;4,600533281
30827204;19000;-75,65258863;4,572676427;-75,65403607;4,572823056
30827205;19000;-75,64796371;4,568939861;-75,64796371;4,568939861
30827207;19000;-75,64720595;4,570359481;-75,64720595;4,570359481
30827208;19000;-75,64414863;4,576095747;-75,64414228;4,576117431
30827209;19000;-75,64709893;4,578414179;-75,64711815;4,578714355
30827210;19000;-75,64150229;4,590262874;-75,64150229;4,590262874
30827211;19000;-75,64469129;4,577738555;-75,64453915;4,57813331
30827212;19000;-75,64670492;4,57812229;-75,64708546;4,578388839
30827213;19000;-75,64548128;4,597620657;-75,64548128;4,597620657
30827215;19000;-75,65211277;4,565501978;-75,65223648;4,565352155
30827216;19000;-75,64806159;4,585389803;-75,64806159;4,585389803
30827217;19000;-75,64789585;4,568180339;-75,64783002;4,568211849
30827219;19000;-75,64252545;4,584999877;-75,64229842;4,58499942
30827220;19000;-75,63719454;4,595898903;-75,6355203;4,594729313
30827221;19000;-75,64998307;4,57005405;-75,65052823;4,569537129
30827223;19000;-75,64254841;4,57712041;-75,64254841;4,57712041
30827224;19000;-75,64793292;4,568563723;-75,64767426;4,568620159
30827225;19000;-75,64629349;4,59962472;-75,64629349;4,59962472
30827226;19000;-75,65578074;4,572999203;-75,65739955;4,573042203
30827227;19000;-75,64916877;4,585406489;-75,64922202;4,585357779
30827228;19000;-75,64607348;4,572730049;-75,64607348;4,572730049
30827230;19000;-75,64789585;4,568180339;-75,64793292;4,568563723
30827231;19000;-75,6516305;4,569289817;-75,6516404;4,569295261
30827232;19000;-75,64294367;4,587148692;-75,64348358;4,58746167
30827233;19000;-75,64793658;4,601967662;-75,64793658;4,601967662
30827234;19000;-75,64711815;4,578714355;-75,64703051;4,578840744
30827235;19000;-75,64555136;4,586005827;-75,64555136;4,586005827
30827236;19000;-75,64839137;4,578128385;-75,64890068;4,578427735
30827237;19000;-75,64556937;4,586005863;-75,64556937;4,586005863
30827239;19000;-75,64489996;4,575195938;-75,64489218;4,575483404
30827241;19000;-75,6355203;4,594729313;-75,63576956;4,593979478
30827242;19000;-75,64029196;4,581484129;-75,64085881;4,580038827
30827243;19000;-75,64422004;4,58004017;-75,64441984;4,580136399
30827244;19000;-75,64469579;4,577739468;-75,64469219;4,577740364
30827245;19000;-75,6445891;4,57567897;-75,64431865;4,575769734
30827246;19000;-75,65403607;4,572823056;-75,65578074;4,572999203
30827247;19000;-75,64793658;4,601967662;-75,64824304;4,601894149
30827249;19000;-75,64641596;4,585683923;-75,6480706;4,585389821
30827251;19000;-75,65259544;4,567878739;-75,6526288;4,567861629
30827252;19000;-75,64525399;4,57656083;-75,64545675;4,5765305
30827253;19000;-75,64724777;4,576507877;-75,64739096;4,576532573
30827256;19000;-75,64277631;4,572619709;-75,64277631;4,572619709
30827257;19000;-75,63653107;4,592965801;-75,63653107;4,592965801
30827258;19000;-75,64212209;4,589375465;-75,64277645;4,589670595
30827259;19000;-75,65061057;4,569354679;-75,6510227;4,569139438
30827260;19000;-75,64859041;4,571364822;-75,64859401;4,571363926
30827262;19000;-75,64557896;4,577592077;-75,64557896;4,577592077
30827263;19000;-75,65519782;4,564360903;-75,65519782;4,564360903
30827264;19000;-75,64163311;4,589718009;-75,64163311;4,589718009
30827265;19000;-75,64879716;4,566052161;-75,64883243;4,566078531
30827266;19000;-75,65216906;4,568008069;-75,65259544;4,567878739
30827267;19000;-75,64553611;4,585518524;-75,64584085;4,585404325
30827269;19000;-75,6442191;4,580057345;-75,64422272;4,580051024
30827270;19000;-75,63755378;4,596456511;-75,63719454;4,595898903
30827271;19000;-75,64859728;4,59324329;-75,64840697;4,592902088
30827272;19000;-75,65065201;4,567996001;-75,6509603;4,566991333
30827273;19000;-75,64712969;4,572919543;-75,64712969;4,572919543
30827274;19000;-75,65524751;4,564292295;-75,6551685;4,564156533
30827275;19000;-75,64848379;4,566532562;-75,64829588;4,566798876
30827278;19000;-75,65579989;4,575613708;-75,65581244;4,576103719
30827281;19000;-75,64027155;4,594352016;-75,6372432;4,593657016
30827282;19000;-75,65209857;4,566300211;-75,65225278;4,566223675
30827284;19000;-75,6406396;4,581535456;-75,6406396;4,581535456
30827286;19000;-75,64122951;4,595999284;-75,64224841;4,596017616
30827287;19000;-75,64354089;4,573168581;-75,64351846;4,573163618
30827015;19000;-75,648594;4,571370254;-75,64869199;4,571473509
30827016;19000;-75,64524278;4,584887825;-75,64524278;4,584887825
30827017;19000;-75,64581038;4,588477965;-75,64697815;4,588831078
30827018;19000;-75,64341248;4,582472192;-75,6434251;4,582467697
30827022;19000;-75,65089309;4,582690619;-75,65089309;4,582690619
30827023;19000;-75,64413461;4,597966895;-75,64398846;4,598070563
30827024;19000;-75,64489218;4,575483404;-75,64490883;4,575718485
30827025;19000;-75,64077633;4,591527047;-75,64061602;4,591947095
30827027;19000;-75,65259205;4,580944717;-75,65303877;4,580552356
30827029;19000;-75,63486367;4,593771521;-75,63486367;4,593771521
30827030;19000;-75,64373556;4,586427114;-75,64373556;4,586427114
30827031;19000;-75,65486314;4,564594382;-75,65485055;4,564582604
30827032;19000;-75,6506912;4,568674104;-75,65095352;4,56859236
30827034;19000;-75,65122212;4,566705279;-75,65124736;4,566699903
30827035;19000;-75,65355848;4,580152908;-75,65355848;4,580152908
30827036;19000;-75,65117618;4,567155394;-75,65117618;4,567155394
30827037;19000;-75,64743921;4,578540522;-75,64743921;4,578540522
30827038;19000;-75,65107949;4,566853254;-75,65107949;4,566853254
30827039;19000;-75,65384917;4,56529299;-75,6540855;4,565144295
30827042;19000;-75,65200656;4,565909485;-75,65198538;4,565687051
30827043;19000;-75,64341248;4,582472192;-75,6430962;4,5825041
30827044;19000;-75,64050025;4,594416665;-75,63984664;4,59598835
30827046;19000;-75,65281094;4,565959002;-75,65281094;4,565959002
30827047;19000;-75,64451016;4,574603016;-75,64454612;4,57464377
30827049;19000;-75,65285311;4,570144759;-75,65285311;4,570144759
30827050;19000;-75,65586547;4,563858683;-75,65586547;4,563858683
30827052;19000;-75,64271374;4,584995737;-75,64292183;4,5850061
30827053;19000;-75,65450765;4,564868501;-75,65486853;4,564601625
30827054;19000;-75,64030006;4,581487761;-75,6406396;4,581535456
30827055;19000;-75,64123583;4,595996584;-75,64122862;4,59599657
30827057;19000;-75,65303877;4,580552356;-75,65355848;4,580152908
30827058;19000;-75,64453915;4,57813331;-75,64465546;4,578539453
30827060;19000;-75,65259544;4,567878739;-75,65259544;4,567878739
30827061;19000;-75,64422335;4,57883149;-75,64422335;4,57883149
30827062;19000;-75,63984664;4,59598835;-75,63917128;4,597620559
30827064;19000;-75,64502409;4,599627584;-75,64565834;4,599628863
30827065;19000;-75,64406241;4,593086801;-75,64406241;4,593086801
30827066;19000;-75,65070663;4,56679646;-75,65070663;4,56679646
30827067;19000;-75,63576956;4,593979478;-75,63576956;4,593979478
30827068;19000;-75,6517714;4,568197123;-75,65219151;4,568046987
30827069;19000;-75,65149882;4,582980218;-75,65149882;4,582980218
30827073;19000;-75,64570462;4,573302707;-75,64572215;4,573548638
30827074;19000;-75,63524262;4,593934111;-75,63486367;4,593771521
30827075;19000;-75,64883243;4,566078531;-75,64865809;4,566318655
30827076;19000;-75,65216906;4,568008069;-75,65216906;4,568008069
30827079;19000;-75,65052823;4,569537129;-75,65051269;4,569197182
30827080;19000;-75,64952545;4,570496111;-75,64998307;4,57005405
30827081;19000;-75,65242185;4,566369562;-75,65223427;4,566471343
30827082;19000;-75,64769338;4,57032972;-75,64769338;4,57032972
30827085;19000;-75,65163321;4,569284398;-75,65164311;4,569289842
30827086;19000;-75,64708546;4,578388839;-75,64744822;4,57854054
30827087;19000;-75,65586185;4,563865908;-75,65634632;4,563508873
30826817;19000;-75,6442119;4,580051906;-75,64421552;4,580046489
30826818;19000;-75,64371174;4,576978105;-75,64378132;4,576423171
30826820;19000;-75,64703051;4,578840744;-75,64706904;4,578944785
30826821;19000;-75,64124161;4,594908147;-75,64122951;4,595999284
30826822;19000;-75,64308859;4,596199215;-75,64413461;4,597966895
30826823;19000;-75,65065201;4,567996001;-75,65065201;4,567996001
30826824;19000;-75,63822396;4,59694966;-75,63822396;4,59694966
30826825;19000;-75,64524261;4,599381225;-75,64524261;4,599381225
30826826;19000;-75,64420299;4,580005783;-75,64421018;4,580012126
30826827;19000;-75,65578074;4,572999203;-75,65578074;4,572999203
30826828;19000;-75,6414276;4,582126471;-75,64117156;4,582219973
30826830;19000;-75,65203959;4,569701064;-75,65251384;4,569956947
30826831;19000;-75,63699869;4,589807177;-75,63699869;4,589807177
30826832;19000;-75,63914792;4,597588871;-75,63822396;4,59694966
30826833;19000;-75,64404694;4,58641142;-75,64455264;4,586265985
30826834;19000;-75,64342149;4,58247221;-75,64342149;4,58247221
30826836;19000;-75,65225278;4,566223675;-75,65226896;4,56623998
30826837;19000;-75,64831403;4,571722266;-75,64831403;4,571722266
30826839;19000;-75,64769338;4,57032972;-75,64758518;4,570833048
30826840;19000;-75,6471342;4,570652243;-75,64720595;4,570359481
30826841;19000;-75,64454126;4,574367127;-75,64451016;4,574603016
30826842;19000;-75,64129152;4,594281756;-75,64129152;4,594281756
30826843;19000;-75,64831403;4,571722266;-75,64965382;4,572085655
30826845;19000;-75,64060671;4,593895256;-75,64060671;4,593895256
30826846;19000;-75,64697815;4,588831078;-75,64697815;4,588831078
30826847;19000;-75,64292183;4,5850061;-75,64290877;4,585677767
30826848;19000;-75,65634093;4,56350163;-75,65634093;4,56350163
30826849;19000;-75,64050025;4,594416665;-75,64050025;4,594416665
30826850;19000;-75,64423236;4,578831508;-75,6439846;4,578836434
30826852;19000;-75,64422472;4,579500474;-75,64420476;4,580018443
30826853;19000;-75,65103171;4,569139456;-75,65103171;4,569139456
30826854;19000;-75,64198467;4,58916455;-75,64212209;4,589375465
30826855;19000;-75,64796371;4,568939861;-75,64791524;4,569300472
30826856;19000;-75,65281995;4,56595902;-75,65311755;4,56580412
30826858;19000;-75,63917128;4,597620559;-75,63917128;4,597620559
30826859;19000;-75,64050025;4,594416665;-75,64027155;4,594352016
30826861;19000;-75,6355203;4,594729313;-75,6355203;4,594729313
30826862;19000;-75,64939262;4,570242716;-75,64939262;4,570242716
30826864;19000;-75,64362211;4,571783373;-75,64362211;4,571783373
30826866;19000;-75,64153899;4,593073571;-75,64153899;4,593073571
30826867;19000;-75,63822396;4,59694966;-75,63755378;4,596456511
30826868;19000;-75,64417614;4,574045463;-75,64412299;4,574046261
30826869;19000;-75,64406221;4,580572328;-75,64393426;4,580989555
30826872;19000;-75,6480706;4,585389821;-75,64921594;4,584791843
30826873;19000;-75,64447343;4,574048772;-75,64428428;4,574028504
30826874;19000;-75,64455264;4,586265985;-75,64468298;4,58596159
30826875;19000;-75,64869199;4,571473509;-75,64869199;4,571473509
30826877;19000;-75,63723419;4,593656998;-75,63723419;4,593656998
30826879;19000;-75,65150783;4,582980236;-75,65089309;4,582690619
30826880;19000;-75,65095277;4,568060788;-75,65092307;4,568048976
30826881;19000;-75,6437536;4,586427114;-75,6437536;4,586427114
30826882;19000;-75,64829588;4,566798876;-75,64801384;4,567287393
30826883;19000;-75,63906101;4,582547493;-75,64030545;4,581495005
30826884;19000;-75,6463169;4,600533317;-75,6463169;4,600533317
30826885;19000;-75,6447916;4,574420967;-75,64454126;4,574367127
30826886;19000;-75,65149757;4,565907566;-75,65149486;4,565908465
30826888;19000;-75,65123561;4,566717961;-75,65185241;4,566415436
30826889;19000;-75,64557896;4,577592077;-75,64626756;4,577881845
